Recording,First_label
0segment_data83618,0
0segment_data83619,0
0segment_data83620,0
0segment_data83621,0
0segment_data83622,0
0segment_data83623,0
0segment_data83624,0
0segment_data83625,0
0segment_data83626,0
0segment_data83627,0
0segment_data83628,0
0segment_data83629,0
0segment_data83630,0
0segment_data83631,0
0segment_data83632,0
0segment_data83633,0
0segment_data83634,0
0segment_data83635,0
0segment_data83636,0
0segment_data83637,0
0segment_data83638,0
0segment_data83639,0
0segment_data83640,0
0segment_data83641,0
0segment_data83642,0
0segment_data83643,0
0segment_data83644,0
0segment_data83645,0
0segment_data83646,0
0segment_data83647,0
0segment_data83648,0
0segment_data83649,0
0segment_data83650,0
0segment_data83651,0
0segment_data83652,0
0segment_data83653,0
0segment_data83654,0
0segment_data83655,0
0segment_data83656,0
0segment_data83657,0
0segment_data83658,0
0segment_data83659,0
0segment_data83660,0
0segment_data83661,0
0segment_data83662,0
0segment_data83663,0
0segment_data83664,0
0segment_data83665,0
0segment_data83666,0
0segment_data83667,0
0segment_data83668,0
0segment_data83669,0
0segment_data83670,0
0segment_data83671,0
0segment_data83672,0
0segment_data83673,0
0segment_data83674,0
0segment_data83675,0
0segment_data83676,0
0segment_data83677,0
0segment_data83678,0
0segment_data83679,0
0segment_data83680,0
0segment_data83681,0
0segment_data83682,0
0segment_data83683,0
0segment_data83684,0
0segment_data83685,0
0segment_data83686,0
0segment_data83687,0
0segment_data83688,0
0segment_data83689,0
0segment_data83690,0
0segment_data83691,0
0segment_data83692,0
0segment_data83693,0
0segment_data83694,0
0segment_data83695,0
0segment_data83696,0
0segment_data83697,0
0segment_data83698,0
0segment_data83699,0
0segment_data83700,0
0segment_data83701,0
0segment_data83702,0
0segment_data83703,0
0segment_data83704,0
0segment_data83705,0
0segment_data83706,0
0segment_data83707,0
0segment_data83708,0
0segment_data83709,0
0segment_data83710,0
0segment_data83711,0
0segment_data83712,0
0segment_data83713,0
0segment_data83714,0
0segment_data83715,0
0segment_data83716,0
0segment_data83717,0
0segment_data83718,0
0segment_data83719,0
0segment_data83720,0
0segment_data83721,0
0segment_data83722,0
0segment_data83723,0
0segment_data83724,0
0segment_data83725,0
0segment_data83726,0
0segment_data83727,0
0segment_data83728,0
0segment_data83729,0
0segment_data83730,0
0segment_data83731,0
0segment_data83732,0
0segment_data83733,0
0segment_data83734,0
0segment_data83735,0
0segment_data83736,0
0segment_data83737,0
0segment_data83738,0
0segment_data83739,0
0segment_data83740,0
0segment_data83741,0
0segment_data83742,0
0segment_data83743,0
0segment_data83744,0
0segment_data83745,0
0segment_data83746,0
0segment_data83747,0
0segment_data83748,0
0segment_data83749,0
0segment_data83750,0
0segment_data83751,0
0segment_data83752,0
0segment_data83753,0
0segment_data83754,0
0segment_data83755,0
0segment_data83756,0
0segment_data83757,0
0segment_data83758,0
0segment_data83759,0
0segment_data83760,0
0segment_data83761,0
0segment_data83762,0
0segment_data83763,0
0segment_data83764,0
0segment_data83765,0
0segment_data83766,0
0segment_data83767,0
0segment_data83768,0
0segment_data83769,0
0segment_data83770,0
0segment_data83771,0
0segment_data83772,0
0segment_data83773,0
0segment_data83774,0
0segment_data83775,0
0segment_data83776,0
0segment_data83777,0
0segment_data83778,0
0segment_data83779,0
0segment_data83780,0
0segment_data83781,0
0segment_data83782,0
0segment_data83783,0
0segment_data83784,0
0segment_data83785,0
0segment_data83786,0
0segment_data83787,0
0segment_data83788,0
0segment_data83789,0
0segment_data83790,0
0segment_data83791,0
0segment_data83792,0
0segment_data83793,0
0segment_data83794,0
0segment_data83795,0
0segment_data83796,0
0segment_data83797,0
0segment_data83798,0
0segment_data83799,0
0segment_data83800,0
0segment_data83801,0
0segment_data83802,0
0segment_data83803,0
0segment_data83804,0
0segment_data83805,0
0segment_data83806,0
0segment_data83807,0
0segment_data83808,0
0segment_data83809,0
0segment_data83810,0
0segment_data83811,0
0segment_data83812,0
0segment_data83813,0
0segment_data83814,0
0segment_data83815,0
0segment_data83816,0
0segment_data83817,0
0segment_data83818,0
0segment_data83819,0
0segment_data83820,0
0segment_data83821,0
0segment_data83822,0
0segment_data83823,0
0segment_data83824,0
0segment_data83825,0
0segment_data83826,0
0segment_data83827,0
0segment_data83828,0
0segment_data83829,0
0segment_data83830,0
0segment_data83831,0
0segment_data83832,0
0segment_data83833,0
0segment_data83834,0
0segment_data83835,0
0segment_data83836,0
0segment_data83837,0
0segment_data83838,0
0segment_data83839,0
0segment_data83840,0
0segment_data83841,0
0segment_data83842,0
0segment_data83843,0
0segment_data83844,0
0segment_data83845,0
0segment_data83846,0
0segment_data83847,0
0segment_data83848,0
0segment_data83849,0
0segment_data83850,0
0segment_data83851,0
0segment_data83852,0
0segment_data83853,0
0segment_data83854,0
0segment_data83855,0
0segment_data83856,0
0segment_data83857,0
0segment_data83858,0
0segment_data83859,0
0segment_data83860,0
0segment_data83861,0
0segment_data83862,0
0segment_data83863,0
0segment_data83864,0
0segment_data83865,0
0segment_data83866,0
0segment_data83867,0
0segment_data83868,0
0segment_data83869,0
0segment_data83870,0
0segment_data83871,0
0segment_data83872,0
0segment_data83873,0
0segment_data83874,0
0segment_data83875,0
0segment_data83876,0
0segment_data83877,0
0segment_data83878,0
0segment_data83879,0
0segment_data83880,0
0segment_data83881,0
0segment_data83882,0
0segment_data83883,0
0segment_data83884,0
0segment_data83885,0
0segment_data83886,0
0segment_data83887,0
0segment_data83888,0
0segment_data83889,0
0segment_data83890,0
0segment_data83891,0
0segment_data83892,0
0segment_data83893,0
0segment_data83894,0
0segment_data83895,0
0segment_data83896,0
0segment_data83897,0
0segment_data83898,0
0segment_data83899,0
0segment_data83900,0
0segment_data83901,0
0segment_data83902,0
0segment_data83903,0
0segment_data83904,0
0segment_data83905,0
0segment_data83906,0
0segment_data83907,0
0segment_data83908,0
0segment_data83909,0
0segment_data83910,0
0segment_data83911,0
0segment_data83912,0
0segment_data83913,0
0segment_data83914,0
0segment_data83915,0
0segment_data83916,0
0segment_data83917,0
0segment_data83918,0
0segment_data83919,0
0segment_data83920,0
0segment_data83921,0
0segment_data83922,0
0segment_data83923,0
0segment_data83924,0
0segment_data83925,0
0segment_data83926,0
0segment_data83927,0
0segment_data83928,0
0segment_data83929,0
0segment_data83930,0
0segment_data83931,0
0segment_data83932,0
0segment_data83933,0
0segment_data83934,0
0segment_data83935,0
0segment_data83936,0
0segment_data83937,0
0segment_data83938,0
0segment_data83939,0
0segment_data83940,0
0segment_data83941,0
0segment_data83942,0
0segment_data83943,0
0segment_data83944,0
0segment_data83945,0
0segment_data83946,0
0segment_data83947,0
0segment_data83948,0
0segment_data83949,0
0segment_data83950,0
0segment_data83951,0
0segment_data83952,0
0segment_data83953,0
0segment_data83954,0
0segment_data83955,0
0segment_data83956,0
0segment_data83957,0
0segment_data83958,0
0segment_data83959,0
0segment_data83960,0
0segment_data83961,0
0segment_data83962,0
0segment_data83963,0
0segment_data83964,0
0segment_data83965,0
0segment_data83966,0
0segment_data83967,0
0segment_data83968,0
0segment_data83969,0
0segment_data83970,0
0segment_data83971,0
0segment_data83972,0
0segment_data83973,0
0segment_data83974,0
0segment_data83975,0
0segment_data83976,0
0segment_data83977,0
0segment_data83978,0
0segment_data83979,0
0segment_data83980,0
0segment_data83981,0
0segment_data83982,0
0segment_data83983,0
0segment_data83984,0
0segment_data83985,0
0segment_data83986,0
0segment_data83987,0
0segment_data83988,0
0segment_data83989,0
0segment_data83990,0
0segment_data83991,0
0segment_data83992,0
0segment_data83993,0
0segment_data83994,0
0segment_data83995,0
0segment_data83996,0
0segment_data83997,0
0segment_data83998,0
0segment_data83999,0
0segment_data84000,0
0segment_data84001,0
0segment_data84002,0
0segment_data84003,0
0segment_data84004,0
0segment_data84005,0
0segment_data84006,0
0segment_data84007,0
0segment_data84008,0
0segment_data84009,0
0segment_data84010,0
0segment_data84011,0
0segment_data84012,0
0segment_data84013,0
0segment_data84014,0
0segment_data84015,0
0segment_data84016,0
0segment_data84017,0
0segment_data84018,0
0segment_data84019,0
0segment_data84020,0
0segment_data84021,0
0segment_data84022,0
0segment_data84023,0
0segment_data84024,0
0segment_data84025,0
0segment_data84026,0
0segment_data84027,0
0segment_data84028,0
0segment_data84029,0
0segment_data84030,0
0segment_data84031,0
0segment_data84032,0
0segment_data84033,0
0segment_data84034,0
0segment_data84035,0
0segment_data84036,0
0segment_data84037,0
0segment_data84038,0
0segment_data84039,0
0segment_data84040,0
0segment_data84041,0
0segment_data84042,0
0segment_data84043,0
0segment_data84044,0
0segment_data84045,0
0segment_data84046,0
0segment_data84047,0
0segment_data84048,0
0segment_data84049,0
0segment_data84050,0
0segment_data84051,0
0segment_data84052,0
0segment_data84053,0
0segment_data84054,0
0segment_data84055,0
0segment_data84056,0
0segment_data84057,0
0segment_data84058,0
0segment_data84059,0
0segment_data84060,0
0segment_data84061,0
0segment_data84062,0
0segment_data84063,0
0segment_data84064,0
0segment_data84065,0
0segment_data84066,0
0segment_data84067,0
0segment_data84068,0
0segment_data84069,0
0segment_data84070,0
0segment_data84071,0
0segment_data84072,0
0segment_data84073,0
0segment_data84074,0
0segment_data84075,0
0segment_data84076,0
0segment_data84077,0
0segment_data84078,0
0segment_data84079,0
0segment_data84080,0
0segment_data84081,0
0segment_data84082,0
0segment_data84083,0
0segment_data84084,0
0segment_data84085,0
0segment_data84086,0
0segment_data84087,0
0segment_data84088,0
0segment_data84089,0
0segment_data84090,0
0segment_data84091,0
0segment_data84092,0
0segment_data84093,0
0segment_data84094,0
0segment_data84095,0
0segment_data84096,0
0segment_data84097,0
0segment_data84098,0
0segment_data84099,0
0segment_data84100,0
0segment_data84101,0
0segment_data84102,0
0segment_data84103,0
0segment_data84104,0
0segment_data84105,0
0segment_data84106,0
0segment_data84107,0
0segment_data84108,0
0segment_data84109,0
0segment_data84110,0
0segment_data84111,0
0segment_data84112,0
0segment_data84113,0
0segment_data84114,0
0segment_data84115,0
0segment_data84116,0
0segment_data84117,0
0segment_data84118,0
0segment_data84119,0
0segment_data84120,0
0segment_data84121,0
0segment_data84122,0
0segment_data84123,0
0segment_data84124,0
0segment_data84125,0
0segment_data84126,0
0segment_data84127,0
0segment_data84128,0
0segment_data84129,0
0segment_data84130,0
0segment_data84131,0
0segment_data84132,0
0segment_data84133,0
0segment_data84134,0
0segment_data84135,0
0segment_data84136,0
0segment_data84137,0
0segment_data84138,0
0segment_data84139,0
0segment_data84140,0
0segment_data84141,0
0segment_data84142,0
0segment_data84143,0
0segment_data84144,0
0segment_data84145,0
0segment_data84146,0
0segment_data84147,0
0segment_data84148,0
0segment_data84149,0
0segment_data84150,0
0segment_data84151,0
0segment_data84152,0
0segment_data84153,0
0segment_data84154,0
0segment_data84155,0
0segment_data84156,0
0segment_data84157,0
0segment_data84158,0
0segment_data84159,0
0segment_data84160,0
0segment_data84161,0
0segment_data84162,0
0segment_data84163,0
0segment_data84164,0
0segment_data84165,0
0segment_data84166,0
0segment_data84167,0
0segment_data84168,0
0segment_data84169,0
0segment_data84170,0
0segment_data84171,0
0segment_data84172,0
0segment_data84173,0
0segment_data84174,0
0segment_data84175,0
0segment_data84176,0
0segment_data84177,0
0segment_data84178,0
0segment_data84179,0
0segment_data84180,0
0segment_data84181,0
0segment_data84182,0
0segment_data84183,0
0segment_data84184,0
0segment_data84185,0
0segment_data84186,0
0segment_data84187,0
0segment_data84188,0
0segment_data84189,0
0segment_data84190,0
0segment_data84191,0
0segment_data84192,0
0segment_data84193,0
0segment_data84194,0
0segment_data84195,0
0segment_data84196,0
0segment_data84197,0
0segment_data84198,0
0segment_data84199,0
0segment_data84200,0
0segment_data84201,0
0segment_data84202,0
0segment_data84203,0
0segment_data84204,0
0segment_data84205,0
0segment_data84206,0
0segment_data84207,0
0segment_data84208,0
0segment_data84209,0
0segment_data84210,0
0segment_data84211,0
0segment_data84212,0
0segment_data84213,0
0segment_data84214,0
0segment_data84215,0
0segment_data84216,0
0segment_data84217,0
0segment_data84218,0
0segment_data84219,0
0segment_data84220,0
0segment_data84221,0
0segment_data84222,0
0segment_data84223,0
0segment_data84224,0
0segment_data84225,0
0segment_data84226,0
0segment_data84227,0
0segment_data84228,0
0segment_data84229,0
0segment_data84230,0
0segment_data84231,0
0segment_data84232,0
0segment_data84233,0
0segment_data84234,0
0segment_data84235,0
0segment_data84236,0
0segment_data84237,0
0segment_data84238,0
0segment_data84239,0
0segment_data84240,0
0segment_data84241,0
0segment_data84242,0
0segment_data84243,0
0segment_data84244,0
0segment_data84245,0
0segment_data84246,0
0segment_data84247,0
0segment_data84248,0
0segment_data84249,0
0segment_data84250,0
0segment_data84251,0
0segment_data84252,0
0segment_data84253,0
0segment_data84254,0
0segment_data84255,0
0segment_data84256,0
0segment_data84257,0
0segment_data84258,0
0segment_data84259,0
0segment_data84260,0
0segment_data84261,0
0segment_data84262,0
0segment_data84263,0
0segment_data84264,0
0segment_data84265,0
0segment_data84266,0
0segment_data84267,0
0segment_data84268,0
0segment_data84269,0
0segment_data84270,0
0segment_data84271,0
0segment_data84272,0
0segment_data84273,0
0segment_data84274,0
0segment_data84275,0
0segment_data84276,0
0segment_data84277,0
0segment_data84278,0
0segment_data84279,0
0segment_data84280,0
0segment_data84281,0
0segment_data84282,0
0segment_data84283,0
0segment_data84284,0
0segment_data84285,0
0segment_data84286,0
0segment_data84287,0
0segment_data84288,0
0segment_data84289,0
0segment_data84290,0
0segment_data84291,0
0segment_data84292,0
0segment_data84293,0
0segment_data84294,0
0segment_data84295,0
0segment_data84296,0
0segment_data84297,0
0segment_data84298,0
0segment_data84299,0
0segment_data84300,0
0segment_data84301,0
0segment_data84302,0
0segment_data84303,0
0segment_data84304,0
0segment_data84305,0
0segment_data84306,0
0segment_data84307,0
0segment_data84308,0
0segment_data84309,0
0segment_data84310,0
0segment_data84311,0
0segment_data84312,0
0segment_data84313,0
0segment_data84314,0
0segment_data84315,0
0segment_data84316,0
0segment_data84317,0
0segment_data84318,0
0segment_data84319,0
0segment_data84320,0
0segment_data84321,0
0segment_data84322,0
0segment_data84323,0
0segment_data84324,0
0segment_data84325,0
0segment_data84326,0
0segment_data84327,0
0segment_data84328,0
0segment_data84329,0
0segment_data84330,0
0segment_data84331,0
0segment_data84332,0
0segment_data84333,0
0segment_data84334,0
0segment_data84335,0
0segment_data84336,0
0segment_data84337,0
0segment_data84338,0
0segment_data84339,0
0segment_data84340,0
0segment_data84341,0
0segment_data84342,0
0segment_data84343,0
0segment_data84344,0
0segment_data84345,0
0segment_data84346,0
0segment_data84347,0
0segment_data84348,0
0segment_data84349,0
0segment_data84350,0
0segment_data84351,0
0segment_data84352,0
0segment_data84353,0
0segment_data84354,0
0segment_data84355,0
0segment_data84356,0
0segment_data84357,0
0segment_data84358,0
0segment_data84359,0
0segment_data84360,0
0segment_data84361,0
0segment_data84362,0
0segment_data84363,0
0segment_data84364,0
0segment_data84365,0
0segment_data84366,0
0segment_data84367,0
0segment_data84368,0
0segment_data84369,0
0segment_data84370,0
0segment_data84371,0
0segment_data84372,0
0segment_data84373,0
0segment_data84374,0
0segment_data84375,0
0segment_data84376,0
0segment_data84377,0
0segment_data84378,0
0segment_data84379,0
0segment_data84380,0
0segment_data84381,0
0segment_data84382,0
0segment_data84383,0
0segment_data84384,0
0segment_data84385,0
0segment_data84386,0
0segment_data84387,0
0segment_data84388,0
0segment_data84389,0
0segment_data84390,0
0segment_data84391,0
0segment_data84392,0
0segment_data84393,0
0segment_data84394,0
0segment_data84395,0
0segment_data84396,0
0segment_data84397,0
0segment_data84398,0
0segment_data84399,0
0segment_data84400,0
0segment_data84401,0
0segment_data84402,0
0segment_data84403,0
0segment_data84404,0
0segment_data84405,0
0segment_data84406,0
0segment_data84407,0
0segment_data84408,0
0segment_data84409,0
0segment_data84410,0
0segment_data84411,0
0segment_data84412,0
0segment_data84413,0
0segment_data84414,0
0segment_data84415,0
0segment_data84416,0
0segment_data84417,0
0segment_data84418,0
0segment_data84419,0
0segment_data84420,0
0segment_data84421,0
0segment_data84422,0
0segment_data84423,0
0segment_data84424,0
0segment_data84425,0
0segment_data84426,0
0segment_data84427,0
0segment_data84428,0
0segment_data84429,0
0segment_data84430,0
0segment_data84431,0
0segment_data84432,0
0segment_data84433,0
0segment_data84434,0
0segment_data84435,0
0segment_data84436,0
0segment_data84437,0
0segment_data84438,0
0segment_data84439,0
0segment_data84440,0
0segment_data84441,0
0segment_data84442,0
0segment_data84443,0
0segment_data84444,0
0segment_data84445,0
0segment_data84446,0
0segment_data84447,0
0segment_data84448,0
0segment_data84449,0
0segment_data84450,0
0segment_data84451,0
0segment_data84452,0
0segment_data84453,0
0segment_data84454,0
0segment_data84455,0
0segment_data84456,0
0segment_data84457,0
0segment_data84458,0
0segment_data84459,0
0segment_data84460,0
0segment_data84461,0
0segment_data84462,0
0segment_data84463,0
0segment_data84464,0
0segment_data84465,0
0segment_data84466,0
0segment_data84467,0
0segment_data84468,0
0segment_data84469,0
0segment_data84470,0
0segment_data84471,0
0segment_data84472,0
0segment_data84473,0
0segment_data84474,0
0segment_data84475,0
0segment_data84476,0
0segment_data84477,0
0segment_data84478,0
0segment_data84479,0
0segment_data84480,0
0segment_data84481,0
0segment_data84482,0
0segment_data84483,0
0segment_data84484,0
0segment_data84485,0
0segment_data84486,0
0segment_data84487,0
0segment_data84488,0
0segment_data84489,0
0segment_data84490,0
0segment_data84491,0
0segment_data84492,0
0segment_data84493,0
0segment_data84494,0
0segment_data84495,0
0segment_data84496,0
0segment_data84497,0
0segment_data84498,0
0segment_data84499,0
0segment_data84500,0
0segment_data84501,0
0segment_data84502,0
0segment_data84503,0
0segment_data84504,0
0segment_data84505,0
0segment_data84506,0
0segment_data84507,0
0segment_data84508,0
0segment_data84509,0
0segment_data84510,0
0segment_data84511,0
0segment_data84512,0
0segment_data84513,0
0segment_data84514,0
0segment_data84515,0
0segment_data84516,0
0segment_data84517,0
0segment_data84518,0
0segment_data84519,0
0segment_data84520,0
0segment_data84521,0
0segment_data84522,0
0segment_data84523,0
0segment_data84524,0
0segment_data84525,0
0segment_data84526,0
0segment_data84527,0
0segment_data84528,0
0segment_data84529,0
0segment_data84530,0
0segment_data84531,0
0segment_data84532,0
0segment_data84533,0
0segment_data84534,0
0segment_data84535,0
0segment_data84536,0
0segment_data84537,0
0segment_data84538,0
0segment_data84539,0
0segment_data84540,0
0segment_data84541,0
0segment_data84542,0
0segment_data84543,0
0segment_data84544,0
0segment_data84545,0
0segment_data84546,0
0segment_data84547,0
0segment_data84548,0
0segment_data84549,0
0segment_data84550,0
0segment_data84551,0
0segment_data84552,0
0segment_data84553,0
0segment_data84554,0
0segment_data84555,0
0segment_data84556,0
0segment_data84557,0
0segment_data84558,0
0segment_data84559,0
0segment_data84560,0
0segment_data84561,0
0segment_data84562,0
0segment_data84563,0
0segment_data84564,0
0segment_data84565,0
0segment_data84566,0
0segment_data84567,0
0segment_data84568,0
0segment_data84569,0
0segment_data84570,0
0segment_data84571,0
0segment_data84572,0
0segment_data84573,0
0segment_data84574,0
0segment_data84575,0
0segment_data84576,0
0segment_data84577,0
0segment_data84578,0
0segment_data84579,0
0segment_data84580,0
0segment_data84581,0
0segment_data84582,0
0segment_data84583,0
0segment_data84584,0
0segment_data84585,0
0segment_data84586,0
0segment_data84587,0
0segment_data84588,0
0segment_data84589,0
0segment_data84590,0
0segment_data84591,0
0segment_data84592,0
0segment_data84593,0
0segment_data84594,0
0segment_data84595,0
0segment_data84596,0
0segment_data84597,0
0segment_data84598,0
0segment_data84599,0
0segment_data84600,0
0segment_data84601,0
0segment_data84602,0
0segment_data84603,0
0segment_data84604,0
0segment_data84605,0
0segment_data84606,0
0segment_data84607,0
0segment_data84608,0
0segment_data84609,0
0segment_data84610,0
0segment_data84611,0
0segment_data84612,0
0segment_data84613,0
0segment_data84614,0
0segment_data84615,0
0segment_data84616,0
0segment_data84617,0
0segment_data84618,0
0segment_data84619,0
0segment_data84620,0
0segment_data84621,0
0segment_data84622,0
0segment_data84623,0
0segment_data84624,0
0segment_data84625,0
0segment_data84626,0
0segment_data84627,0
0segment_data84628,0
0segment_data84629,0
0segment_data84630,0
0segment_data84631,0
0segment_data84632,0
0segment_data84633,0
0segment_data84634,0
0segment_data84635,0
0segment_data84636,0
0segment_data84637,0
0segment_data84638,0
0segment_data84639,0
0segment_data84640,0
0segment_data84641,0
0segment_data84642,0
0segment_data84643,0
0segment_data84644,0
0segment_data84645,0
0segment_data84646,0
0segment_data84647,0
0segment_data84648,0
0segment_data84649,0
0segment_data84650,0
0segment_data84651,0
0segment_data84652,0
0segment_data84653,0
0segment_data84654,0
0segment_data84655,0
0segment_data84656,0
0segment_data84657,0
0segment_data84658,0
0segment_data84659,0
0segment_data84660,0
0segment_data84661,0
0segment_data84662,0
0segment_data84663,0
0segment_data84664,0
0segment_data84665,0
0segment_data84666,0
0segment_data84667,0
0segment_data84668,0
0segment_data84669,0
0segment_data84670,0
0segment_data84671,0
0segment_data84672,0
0segment_data84673,0
0segment_data84674,0
0segment_data84675,0
0segment_data84676,0
0segment_data84677,0
0segment_data84678,0
0segment_data84679,0
0segment_data84680,0
0segment_data84681,0
0segment_data84682,0
0segment_data84683,0
0segment_data84684,0
0segment_data84685,0
0segment_data84686,0
0segment_data84687,0
0segment_data84688,0
0segment_data84689,0
0segment_data84690,0
0segment_data84691,0
0segment_data84692,0
0segment_data84693,0
0segment_data84694,0
0segment_data84695,0
0segment_data84696,0
0segment_data84697,0
0segment_data84698,0
0segment_data84699,0
0segment_data84700,0
0segment_data84701,0
0segment_data84702,0
0segment_data84703,0
0segment_data84704,0
0segment_data84705,0
0segment_data84706,0
0segment_data84707,0
0segment_data84708,0
0segment_data84709,0
0segment_data84710,0
0segment_data84711,0
0segment_data84712,0
0segment_data84713,0
0segment_data84714,0
0segment_data84715,0
0segment_data84716,0
0segment_data84717,0
0segment_data84718,0
0segment_data84719,0
0segment_data84720,0
0segment_data84721,0
0segment_data84722,0
0segment_data84723,0
0segment_data84724,0
0segment_data84725,0
0segment_data84726,0
0segment_data84727,0
0segment_data84728,0
0segment_data84729,0
0segment_data84730,0
0segment_data84731,0
0segment_data84732,0
0segment_data84733,0
0segment_data84734,0
0segment_data84735,0
0segment_data84736,0
0segment_data84737,0
0segment_data84738,0
0segment_data84739,0
0segment_data84740,0
0segment_data84741,0
0segment_data84742,0
0segment_data84743,0
0segment_data84744,0
0segment_data84745,0
0segment_data84746,0
0segment_data84747,0
0segment_data84748,0
0segment_data84749,0
0segment_data84750,0
0segment_data84751,0
0segment_data84752,0
0segment_data84753,0
0segment_data84754,0
0segment_data84755,0
0segment_data84756,0
0segment_data84757,0
0segment_data84758,0
0segment_data84759,0
0segment_data84760,0
0segment_data84761,0
0segment_data84762,0
0segment_data84763,0
0segment_data84764,0
0segment_data84765,0
0segment_data84766,0
0segment_data84767,0
0segment_data84768,0
0segment_data84769,0
0segment_data84770,0
0segment_data84771,0
0segment_data84772,0
0segment_data84773,0
0segment_data84774,0
0segment_data84775,0
0segment_data84776,0
0segment_data84777,0
0segment_data84778,0
0segment_data84779,0
0segment_data84780,0
0segment_data84781,0
0segment_data84782,0
0segment_data84783,0
0segment_data84784,0
0segment_data84785,0
0segment_data84786,0
0segment_data84787,0
0segment_data84788,0
0segment_data84789,0
0segment_data84790,0
0segment_data84791,0
0segment_data84792,0
0segment_data84793,0
0segment_data84794,0
0segment_data84795,0
0segment_data84796,0
0segment_data84797,0
0segment_data84798,0
0segment_data84799,0
0segment_data84800,0
0segment_data84801,0
0segment_data84802,0
0segment_data84803,0
0segment_data84804,0
0segment_data84805,0
0segment_data84806,0
0segment_data84807,0
0segment_data84808,0
0segment_data84809,0
0segment_data84810,0
0segment_data84811,0
0segment_data84812,0
0segment_data84813,0
0segment_data84814,0
0segment_data84815,0
0segment_data84816,0
0segment_data84817,0
0segment_data84818,0
0segment_data84819,0
0segment_data84820,0
0segment_data84821,0
0segment_data84822,0
0segment_data84823,0
0segment_data84824,0
0segment_data84825,0
0segment_data84826,0
0segment_data84827,0
0segment_data84828,0
0segment_data84829,0
0segment_data84830,0
0segment_data84831,0
0segment_data84832,0
0segment_data84833,0
0segment_data84834,0
0segment_data84835,0
0segment_data84836,0
0segment_data84837,0
0segment_data84838,0
0segment_data84839,0
0segment_data84840,0
0segment_data84841,0
0segment_data84842,0
0segment_data84843,0
0segment_data84844,0
0segment_data84845,0
0segment_data84846,0
0segment_data84847,0
0segment_data84848,0
0segment_data84849,0
0segment_data84850,0
0segment_data84851,0
0segment_data84852,0
0segment_data84853,0
0segment_data84854,0
0segment_data84855,0
0segment_data84856,0
0segment_data84857,0
0segment_data84858,0
0segment_data84859,0
0segment_data84860,0
0segment_data84861,0
0segment_data84862,0
0segment_data84863,0
0segment_data84864,0
0segment_data84865,0
0segment_data84866,0
0segment_data84867,0
0segment_data84868,0
0segment_data84869,0
0segment_data84870,0
0segment_data84871,0
0segment_data84872,0
0segment_data84873,0
0segment_data84874,0
0segment_data84875,0
0segment_data84876,0
0segment_data84877,0
0segment_data84878,0
0segment_data84879,0
0segment_data84880,0
0segment_data84881,0
0segment_data84882,0
0segment_data84883,0
0segment_data84884,0
0segment_data84885,0
0segment_data84886,0
0segment_data84887,0
0segment_data84888,0
0segment_data84889,0
0segment_data84890,0
0segment_data84891,0
0segment_data84892,0
0segment_data84893,0
0segment_data84894,0
0segment_data84895,0
0segment_data84896,0
0segment_data84897,0
0segment_data84898,0
0segment_data84899,0
0segment_data84900,0
0segment_data84901,0
0segment_data84902,0
0segment_data84903,0
0segment_data84904,0
0segment_data84905,0
0segment_data84906,0
0segment_data84907,0
0segment_data84908,0
0segment_data84909,0
0segment_data84910,0
0segment_data84911,0
0segment_data84912,0
0segment_data84913,0
0segment_data84914,0
0segment_data84915,0
0segment_data84916,0
0segment_data84917,0
0segment_data84918,0
0segment_data84919,0
0segment_data84920,0
0segment_data84921,0
0segment_data84922,0
0segment_data84923,0
0segment_data84924,0
0segment_data84925,0
0segment_data84926,0
0segment_data84927,0
0segment_data84928,0
0segment_data84929,0
0segment_data84930,0
0segment_data84931,0
0segment_data84932,0
0segment_data84933,0
0segment_data84934,0
0segment_data84935,0
0segment_data84936,0
0segment_data84937,0
0segment_data84938,0
0segment_data84939,0
0segment_data84940,0
0segment_data84941,0
0segment_data84942,0
0segment_data84943,0
0segment_data84944,0
0segment_data84945,0
0segment_data84946,0
0segment_data84947,0
0segment_data84948,0
0segment_data84949,0
0segment_data84950,0
0segment_data84951,0
0segment_data84952,0
0segment_data84953,0
0segment_data84954,0
0segment_data84955,0
0segment_data84956,0
0segment_data84957,0
0segment_data84958,0
0segment_data84959,0
0segment_data84960,0
0segment_data84961,0
0segment_data84962,0
0segment_data84963,0
0segment_data84964,0
0segment_data84965,0
0segment_data84966,0
0segment_data84967,0
0segment_data84968,0
0segment_data84969,0
0segment_data84970,0
0segment_data84971,0
0segment_data84972,0
0segment_data84973,0
0segment_data84974,0
0segment_data84975,0
0segment_data84976,0
0segment_data84977,0
0segment_data84978,0
0segment_data84979,0
0segment_data84980,0
0segment_data84981,0
0segment_data84982,0
0segment_data84983,0
0segment_data84984,0
0segment_data84985,0
0segment_data84986,0
0segment_data84987,0
0segment_data84988,0
0segment_data84989,0
0segment_data84990,0
0segment_data84991,0
0segment_data84992,0
0segment_data84993,0
0segment_data84994,0
0segment_data84995,0
0segment_data84996,0
0segment_data84997,0
0segment_data84998,0
0segment_data84999,0
0segment_data85000,0
0segment_data85001,0
0segment_data85002,0
0segment_data85003,0
0segment_data85004,0
0segment_data85005,0
0segment_data85006,0
0segment_data85007,0
0segment_data85008,0
0segment_data85009,0
0segment_data85010,0
0segment_data85011,0
0segment_data85012,0
0segment_data85013,0
0segment_data85014,0
0segment_data85015,0
0segment_data85016,0
